price,bedrooms,bathrooms,floors
473000,4,3.5,2
500000,3,1.75,1
750000,2,1.5,1
519900,4,2,1
378500,2,1,1
314500,3,1.75,1
499950,3,1.5,1
1735000,5,3.5,2.5
630000,3,2.5,2
360000,4,1.5,1
460000,2,1.5,1
361000,3,1,1.5
713400,3,2.25,1
445000,2,1,1
305000,4,1.5,1
1430000,3,2.75,1.5
222000,3,1,1
510000,5,3.25,2
500000,5,3,2
605000,2,1,1
393000,3,2,2
725000,4,2.5,2
320000,3,1.75,1
210000,4,1.5,1
419900,4,2.5,2
410000,4,2.5,2
721000,3,2.25,1
605000,2,2,1.5
738000,3,1.75,1.5
725000,6,3,2
255000,2,1,1
303000,3,2.25,3
394950,3,2.5,1
530000,4,3,2
475000,4,2.5,1
250000,4,2.5,2
180000,3,1,1
443500,2,1,1
390000,4,2,1
430000,4,1.75,1
460000,5,4.5,2
660000,3,3.5,2
515000,3,1.75,1
482500,3,2,1
305000,2,1.5,2
835000,4,2.75,1.5
237000,3,2,1
445000,2,1.5,2
710000,4,2.5,1
180000,3,1,1
280017,3,2.5,2
436500,4,2.5,2
1255000,4,2.5,2
420000,3,2.25,1
205000,3,1,1
570000,3,1.5,1
565000,4,1.75,1
287000,2,2.5,1
260000,4,1.75,1
470000,4,1.75,1
700000,3,2.5,2
249000,3,1.75,1
568000,3,1.75,1
500000,4,1,1.5
358000,5,2.5,1
225000,3,2.5,2
275500,3,1,1
495000,3,2.5,2
758800,5,2.25,1
280000,3,1.75,1
380500,3,2.5,2
3200000,7,4.5,2.5
260000,3,1.75,1
630000,4,2.5,3
875000,3,2,1
457500,3,1,1.5
900000,2,1,1
235000,2,2,1
410000,3,2,2
355000,3,3,1
1300000,4,4,2
467500,3,1.75,1
500000,4,4.5,1.5
995000,4,3.5,2
277000,3,1,1
630000,4,2.25,2
628000,5,2.75,1
655000,5,2.5,2
170000,2,1,1
352500,4,2.5,1
615000,4,2.75,2
165000,3,1,1
243500,4,2.5,2
304000,2,1.5,2
369000,3,1.5,1
779950,4,2.75,2
605000,4,2.25,1
292500,4,2.5,2
500007,2,1.75,1
449999,4,2.5,2
355000,4,2.5,2
258000,4,3,1
380000,4,2.25,1
650000,4,3,1
456500,4,2.5,2
259950,4,2,1.5
123000,2,1,1.5
520000,3,2.25,3
506000,4,2.25,1
425000,3,1,1.5
438000,5,2.5,2
1490000,4,2.5,1
375000,4,2,1
337500,3,2.25,1
300000,4,2.25,1
627000,5,3.25,2
1400000,5,4.25,2
674725,4,2.5,2
325000,3,2.75,1
230000,5,2,2
485000,5,1.75,1
315000,4,2.5,1.5
560000,3,2.75,3
444000,4,3,2
325000,3,1.5,1
118125,2,1,1
212000,2,1,1
428900,4,2.5,2
510000,3,2,1
416000,3,1.5,1
950000,4,3,2
204000,3,1.5,1
7700000,6,8,2.5
878000,4,2.5,2
1045000,4,3,3
350000,2,1,1
659500,3,1.75,1
395000,3,2.5,1
308950,4,2.5,2
410000,3,2,1
710000,4,3,1
175000,1,1,1
508800,3,2,1
606400,3,3,1.5
245100,3,1.75,1
540000,3,2.5,1
415000,3,1.5,1
469500,4,2.75,1
195000,3,1.75,1
1615000,4,3.25,2
1450000,4,3.5,2
1200000,3,2.5,1
1065000,4,3.75,2
555500,2,1,1
440000,3,1,1
485000,3,1,1
693000,3,2.5,2
295000,3,1,1
700000,3,2.5,1
767500,2,1.75,1
800000,6,4.25,2
440000,3,2,2
600000,3,2.5,1
1160000,4,2.5,2
506000,2,1,1
474950,4,1.75,1
654000,3,2.5,1
710000,2,1,1
620000,4,2.25,1
390000,3,2,2
550000,3,2.25,1
353000,3,1.75,1
465000,4,2.5,1
279900,3,2,1
700000,2,1.75,2
395000,4,1,1
375000,4,2.5,2
547000,4,1,1.5
525000,5,3.25,2
285000,3,1,1.5
570000,2,1.75,1
409000,3,2.5,2
260000,4,2.5,2
348000,4,2.5,1
389000,4,1,1.5
445000,4,2.75,1
400000,3,1.75,1
302000,4,2.5,2
798000,3,2.5,2
335000,2,1,1
585000,4,2.5,2
2500000,4,4,1
555000,4,2.25,1
3100000,3,3,2
295000,3,2.5,2
265000,4,1.5,1
330000,4,2,1
286000,4,1.5,2
305000,3,2.5,3
970000,2,1,1
525000,4,2,1
355000,3,1.75,1
469950,5,2.5,1
435000,4,1,1
363500,4,2.5,2
595000,2,1.5,1
275000,3,1,1
295000,2,1,1
345000,3,2.25,2
485000,3,2.25,2
1245000,5,2.5,2
340500,2,1,1
280000,3,1,1
449888,3,2.25,2
483000,2,1.75,1
445500,3,1.75,1
379900,5,3.5,2
599950,4,3.5,2
215000,3,1,1
263000,3,2.5,2
565000,4,1,1
950000,5,3,1.5
395000,4,1,1.5
1535000,4,3.25,2
922000,4,2.5,1
330000,3,2.5,2
1525000,4,3.75,2
323000,3,1.75,1
554000,2,2,1
500000,3,2,1
775000,5,3.5,1
340000,4,1.75,1
560000,4,1.75,1
304000,3,2.5,2
279900,3,1,1
315000,5,3,2
849000,4,2,1.5
325000,3,1.75,1
786000,4,3.5,2
384000,5,2.75,2
907000,3,1.5,1.5
700000,3,2.5,2
269500,3,2,1
269000,3,2.25,1
749950,4,2.5,2
325000,3,2.75,2
1150000,3,1.5,1
406000,3,1.5,1
650000,4,2.5,2
295000,3,1.75,1.5
375000,4,2,1
395000,2,1,1
609000,6,3,2
510000,3,1.75,1
190000,3,2.25,1
250000,1,1,1
295000,3,1.5,1
740000,3,1.5,1.5
323000,3,1,2
713000,3,2.75,2
1070000,3,1.75,2
460000,3,1.75,2
880000,3,1.75,1.5
585000,4,1.75,1
249950,2,1,1
450000,3,2.5,2
450000,3,2.5,2
1775000,4,3.25,3
350000,3,3.25,3
292500,3,2.5,2
879000,4,2.75,2
1184000,4,2.5,1.5
584999,4,2.75,1
366000,4,2.75,1
987500,4,2.25,1
300000,3,1,1
299000,2,1.75,1
560000,4,1.75,1.5
695000,3,2.5,2
360000,4,1.75,1
183500,3,1,1
311000,3,1.75,1.5
263000,3,1.75,1
269000,3,1.75,1
1600000,4,3.5,2
564000,4,2.5,2
425000,3,2.5,2
679000,4,2.75,1.5
410000,3,2,1
340000,4,2.5,2
360000,3,1.75,1
450000,3,1.5,1
552000,4,2.75,1
294000,4,2,1.5
663500,2,1,1
1975000,6,4.5,2
175409,4,1.5,1
459000,4,3,2
339950,3,1,1.5
393000,5,1.75,1
275500,2,1,1
485000,3,1,1
250000,3,1,1
935100,4,3.5,1
245000,3,1,1
670000,4,2.5,2
1393000,3,3.5,2
440000,4,1.75,1
1248000,2,2.5,2
203000,3,1.75,1
583000,4,2.5,2
575000,3,1,1
2575000,4,3.5,2
1600000,5,3.5,2
312500,4,2.5,2
455000,3,2.75,3
1310000,5,3,1
605000,4,2.25,1
325000,3,2.25,1
630000,3,1.75,1
928950,4,3.75,2
489950,3,1.75,1
550000,3,2.25,1
237000,3,2,1
390000,3,2.5,1
665000,3,2.5,2
277000,4,3,1
545000,3,1,1.5
615000,3,2.5,2
343000,3,1.75,1
597000,4,2.5,2
600000,3,1,1
479000,3,1.75,1
292000,3,1.75,1
265000,3,1.5,1
623000,4,2.5,2
486000,4,2.5,1
520500,3,2,1
1300000,4,3.5,1
825000,4,1,1.5
259900,3,1.75,1
1170000,5,2.75,1
245000,2,1,1
830200,3,2.5,1
650000,4,2.5,2
305000,4,2,1
599000,5,2.5,2
272000,4,2.5,2
415000,3,2.5,2
319000,4,2.25,1
425000,4,1.75,1
297500,4,2.5,1
725000,4,2.5,2
325000,3,2.5,2
460000,3,1.75,1
396480,3,1,1
1025000,3,1,2
370000,3,2.75,1
260656,3,1,1
431000,3,2.5,2
320000,3,1,1
296500,3,2.75,1
679000,4,2.5,1
359000,3,3,2
330000,4,3,1
350000,4,2.5,2
242000,3,1.5,1
692500,3,2.5,2
441000,2,1.5,1
765000,4,2.5,2
375000,2,1,1
365000,3,1.75,1
580000,2,1.5,1
1605000,4,3.5,1
841000,4,2.5,2
515000,5,3,1
565000,5,2.5,1
365000,2,1.5,1
295000,3,1.5,2
406500,2,1,1
614905,3,2.5,2
1398000,5,2.25,1
250000,2,1,2
549000,5,1,2
397000,4,2.5,2
184000,3,1.75,1
2500000,4,3.25,2
499100,3,1.5,1
676101,4,1.5,1
290000,3,1,1
390000,4,1.75,1
465000,3,1,1
470000,3,2.75,1.5
435000,3,1,1
415000,3,1.75,1
450000,3,2,1.5
645000,3,2.5,1
231000,4,2,2
358000,3,1.5,1
330000,3,1,1
229950,2,1.5,2
403250,2,1.5,1
470000,3,2.5,2
239000,3,1,1
579000,4,1.5,1
380500,3,2,3
614285,5,2.75,2
376000,2,2,2
290000,3,1,1
487000,4,2.25,1
935000,4,2,2
255000,4,2.5,2
380000,2,2.5,2
450000,2,1,1
622000,3,2.5,2
292500,3,2.25,2
1320000,4,3,2
410000,4,2,1
160000,3,1.75,1
809000,4,1.5,2
183750,5,2.75,1
411000,5,1.75,1
1050000,3,1.75,2
625000,2,1,1
305000,3,2.25,2
915000,4,4.5,2
317000,3,1.5,1
165000,2,1,1
575000,2,1,1
219900,3,1,1
1485000,4,3.25,2
300000,3,1,1
520000,3,1.75,1
310000,4,2.25,1
322500,3,2,1
320000,4,2.25,2
440000,3,2.5,2
578000,3,1,1
382000,2,1.5,3
535000,3,2.5,2
679000,4,2.5,2
258900,3,2.25,1
563000,3,1.5,2
562000,5,3,2
725000,4,1.75,1
236775,3,2.5,2
860000,4,3.5,1
270000,3,1.5,1
621000,4,2.75,1
527900,3,2.5,2
395000,4,2.25,2
320000,3,2,1
300000,4,2.5,2
320000,3,1.75,1
625000,3,2.25,1
505000,2,1,1
300000,4,2.5,1
363000,4,2.5,2
1700000,4,3.5,2
1146800,4,3.5,2
680000,4,2.5,1
678940,5,2.25,2
299000,3,1.75,1
379900,4,1.75,1
205000,3,1,1
387500,4,1,1.5
256000,3,1,1
548000,4,2.5,2
163000,3,1.75,1
367500,2,2,2
390000,3,2.25,2
415000,4,2.5,1
449000,4,2.25,2
460000,5,2,1
395000,4,2,1
300000,3,2,1
345000,3,1.75,1
825000,3,1.75,1
539950,3,2.5,3
410000,4,2,1
245000,3,1,1
482000,4,2.75,1
270000,3,1.75,1
475000,3,1.75,1
445800,3,2,1
518000,4,3,1
785000,2,0.75,1.5
430000,3,2.5,2
715000,4,1.75,1
560000,3,1.5,1
449000,3,1.75,1.5
805000,4,2.5,2
296000,3,2.5,2
275000,2,1,1
419950,3,1.75,1
285000,3,1.75,2
775000,3,2.5,2
288250,3,1.75,1
257000,2,1.75,1
377000,1,1,1.5
550000,2,1,1
339000,3,1,1
481500,3,1.75,1
224500,3,1.75,1
260000,3,1,1
865000,2,1,1.5
730000,5,3,1
550000,2,1,1.5
645000,3,2,2
250000,3,1.75,1
507200,3,3.5,2
380000,4,2.5,1
540000,4,1.75,1
738500,3,2.5,1
206000,3,1,1
265000,2,1,1
190000,1,0.75,1
339900,3,1,1
250000,6,2.5,1
416500,3,1,1
575000,4,2.5,2
385000,3,1.75,1
253000,3,1,1
460000,3,1,1
1445000,4,2.5,3
492000,2,1,1
275000,4,2,1
542500,5,3.25,1.5
345000,2,1,1
575000,4,2.75,1
275000,5,2.5,1
510000,6,4.5,2
2538000,4,3.5,2
830000,3,3.5,2
640000,4,2.5,2
702000,4,2.75,2
960000,3,2.5,1
190000,3,1,1
500000,3,2.25,1
529000,3,2.5,2
435000,3,1.75,1
670000,3,1.75,1
365000,3,2.25,2
1270000,5,3,1
465000,3,1,1.5
285000,3,1.5,1
219950,3,1,1.5
220000,3,1.5,1
1465000,6,4.5,2
1112750,5,3.5,2
694000,2,2.5,1
620000,3,2.5,2
415000,3,1,1
765000,3,3,2
864000,4,1.75,1
385000,5,2,2
725000,3,1,1
545000,4,2.25,1
299900,3,1.75,1
639500,3,1.75,1
345000,4,1.5,1
1125000,6,4,2
345000,2,1,1
600000,3,2,1
355000,4,1.75,1
698000,3,2.75,1.5
566000,4,2.25,2
449950,3,2.5,2
404600,3,1,1
258000,3,1,1
415000,4,2,2
320000,4,2.25,2
295000,3,2.5,2
389000,5,2,1
299900,3,1.75,1
394000,3,2.5,2
762000,4,2,1.5
697000,4,2.75,1.5
485000,3,2.5,2
189900,2,1,1
2150000,3,2.75,3
345000,3,1.5,1
376500,3,2,1
775000,3,2,2
450000,3,1,1.5
760000,4,2.25,1
569000,4,2.5,2
500000,3,1.5,1
592500,2,2,1.5
620000,4,2.5,2
1000000,5,4.25,2
815000,3,2.5,2
775000,5,2.75,2
340000,3,1,1
458000,2,1.75,1
250000,2,1.5,2
151600,2,1,1
515000,4,2.5,2
216000,2,1,1
245000,3,1.75,1
645000,3,2.75,1
249900,3,1,1
410000,3,1.75,1
499000,6,1.75,1.5
790000,5,3.25,1
458000,1,2.25,1
925000,4,2.5,2
152000,3,1,1
402000,3,2.5,2
340000,2,2,2
1250000,4,2.5,2
775000,4,2.5,2
299800,2,1,1
340000,4,2.25,1
626000,3,2.25,2.5
324950,2,1,1
535500,3,2.5,2
817500,3,3.25,2
810000,4,3.5,2
565000,5,1.5,1.5
978000,3,1.5,1.5
530000,3,1,1
305000,4,2.5,2
345000,3,2.5,3
258000,2,2,1.5
275000,4,1,1.5
310000,3,1,1
713250,3,2,1
500000,3,1,1
472000,3,1.75,1
250000,3,1,1
725000,4,2.25,2
345000,3,2,1
460000,3,1.5,1
440150,2,1,1
390000,3,1.75,1
375000,2,1,1
224950,3,1.5,1
480000,3,1.5,1
721000,4,2.75,2
174000,2,1,1
170000,2,1,1
658000,3,1.5,1.5
860000,3,2,1
407450,4,1.5,2
615000,4,1.5,2
920000,4,3,2
195000,2,1,1
269950,3,1,1
855000,4,3.5,2
620000,3,2.25,3
276000,2,2,1
329000,3,1,1.5
270000,3,1.5,1
440000,4,2.5,2
639000,4,2.5,2
403500,1,1,1
585000,3,2.5,2
216000,2,1,1
1150000,3,2.5,1
575000,3,2,1
430000,4,2.5,2
660000,2,1,1
338000,2,1,1
400000,4,2.75,1
210000,2,1,1
305000,4,1.75,1.5
365000,2,1,1
325000,5,2.75,1
245000,4,1.75,1
182000,3,1,1
440000,2,1,1
225000,3,2.25,2
358000,3,2.25,2
580000,5,2.5,1.5
240000,3,1.5,1
700000,4,3.25,1
325000,4,2.5,2
488000,4,2.25,1
875000,4,1,1.5
615000,4,2.5,2
321000,3,2.5,2
1035000,3,2.5,2
299500,2,1,1
459000,4,1.5,2
435000,3,2.5,2
222000,3,1.75,1
485000,4,1,1.5
750000,5,3.5,3
266000,3,2.25,2
455000,2,1,1
490000,3,1.75,2
280000,3,1.75,1
1450000,4,3.25,2
291000,4,1,1.5
745000,5,3,2
685900,3,2.5,1
160000,3,1.75,1
650000,4,2.5,1
250000,2,1,1
265000,2,1.5,2
599000,5,3.25,1
199950,3,1,1.5
712500,4,2.75,1
490000,2,1,1
511500,4,1,1.5
299000,3,1,1
685000,4,2.5,1
597000,4,2,1.5
210000,3,1,1
659000,4,2.5,1
540000,3,1,1
469000,3,2,1
1065000,3,2.5,1.5
575000,5,2.5,1
725000,4,2.75,1.5
299950,4,1,1
375000,4,2,1
342450,3,1.5,1
315000,4,2.5,2
328000,4,2.75,1
323000,4,2.75,1
320000,4,3,1
550000,2,1,1
1646000,6,3.5,1
1212500,4,3.5,1
1200000,4,3.5,1
120000,3,1,1
175000,3,1,1
169900,3,1,1.5
508000,6,2.75,1
335000,2,1,1
613200,3,2.75,1.5
420000,2,1.5,1.5
1000000,4,3.25,3
342000,2,1,1
850000,4,2,1
582000,2,1.75,1
475000,3,2.5,2
570000,3,2.25,1
826600,4,3.25,1.5
387000,2,2.5,2
330000,3,1,1
653450,3,2.5,1
285000,2,1,1
217000,3,1,1
615000,3,1,1
580135,4,2.5,2
1150000,4,3.5,2
231200,3,2,1
680000,4,2.75,2
267500,3,1.5,2
942000,4,2.75,2
435000,3,1.75,1
315000,2,1,1
354901,3,2.5,3
439888,2,2,1
360000,4,1,1.5
205000,4,1,1
299995,3,2.5,2
150000,2,1,1
575000,3,2.25,1
625000,3,2,2
950000,4,3.5,2
278800,4,2.5,1
713500,3,2,2
1900000,4,2.25,1.5
439000,5,2,1
425000,3,2,1
252500,4,2.5,1.5
185000,3,1.5,1
406550,5,2.75,1
243000,2,1.5,2
500000,3,1.5,1
204750,2,1,1
222000,3,1.5,1
200000,4,1,1
367000,3,2.25,3
183000,3,1,1
300000,3,2.5,2
369000,3,1.75,1
380000,3,2,2
463000,3,2,2
475000,3,1,1
225000,3,1.75,1
371000,3,1.75,1
625000,3,2.5,2
3200000,6,5,2.5
329000,3,1.75,1
634000,3,1.75,2
616000,4,2.5,2
1824100,3,2.25,2
435000,4,2.25,2
320000,4,2.5,2
820000,4,3.5,2
310000,3,2.5,2
443750,3,2.25,2
795000,4,2.25,1
475000,3,2.5,1
585000,5,1.75,2
315000,2,1,2
635000,4,2.5,2
305000,3,1,1
785000,3,2,1
525000,3,1.75,1
537000,4,1.75,1
279950,3,1.75,1
659000,4,2,2
203000,2,1,1
782500,4,2.5,2
250000,3,1.75,1
279000,3,1,1
664000,6,2.5,2
2900000,4,3.25,2
378500,4,2,1
535000,3,1.75,1.5
520000,2,1,1
369950,3,2,1
545000,3,2.25,2
360000,3,2.5,2
760000,3,1.5,1
450000,3,1.75,1
612500,4,2.5,2
280000,3,1,1
750000,3,2.5,2
237000,3,1,1
441500,2,1.75,1.5
251000,3,2,1
200000,3,1,1
332000,1,1,1
401500,3,2.5,3
585000,4,1.75,1
340000,4,2.5,2
920000,3,3.5,1
153000,3,1,1.5
299950,4,2.25,1
440000,4,2.5,2
293000,3,2.5,2
203000,3,1.75,1
193000,2,1.75,1
305000,3,1.75,1
495000,4,1.75,1
420000,3,1.75,1
569500,4,2.5,1
620000,4,2.5,2
466000,3,1.75,1
355500,3,1,1
687500,2,1,1
432100,3,2.25,2
500000,3,2.5,1.5
690000,5,3.25,2
350000,2,1,1
268000,2,1,1
120000,2,1,1
285000,4,2.5,2
365000,4,1.5,1
635000,3,2.5,2
630000,2,2.5,2
450000,4,3,2
590000,4,2.5,1
895000,2,1.75,1
160000,3,1,1
520000,2,1,1
432000,4,3.25,2
141800,2,1,1
980000,4,2,2.5
1290000,4,2.5,2
740000,4,2.75,1
230000,2,1,1
3400000,3,4.5,2
954500,3,2.25,1
622000,3,1.5,1.5
90000,1,1,1
342000,3,3,3
305000,4,2.5,2
259900,4,2.75,1
420000,3,2,1.5
250000,2,1,1.5
249950,3,1.5,1
199000,2,1,1
355200,3,1,1
425000,3,1.5,1
379500,3,1,1
860000,4,2.5,2
335000,3,2.5,2
865000,3,2.5,2
390000,3,1,1.5
569950,5,4.25,2
495500,3,2.5,2
476500,4,1.75,1
261000,3,1,1
375000,4,2,1
550000,4,2,1
230000,2,1,1
526750,5,2.5,1
606000,3,2,1.5
368500,4,2.75,1
275000,3,1,1
342000,4,1,1.5
278100,4,1.75,1
450000,4,2.75,1
349950,4,2.5,2
425000,4,2.5,2
435000,4,2.75,1
460000,4,2.5,1
323000,4,1.75,1
325000,2,1,1
480000,2,1.75,1
1325000,3,2.5,1
210000,4,1.75,1
920000,5,4.5,2
399000,3,1,1
631750,3,1.75,1
184000,3,1,1
333000,4,2.5,2
218000,2,2,2
258305,2,1.5,1
775000,5,1.5,1.5
515000,3,2.5,2
455000,2,1.5,2
440000,3,2.5,2.5
1440000,3,3.5,2
850000,3,2.25,2
480000,3,1.75,1
420000,5,2.75,1
408000,3,1.75,1
278000,5,1.75,1
1195000,3,3,2
454000,4,2.25,2
1851000,4,2.5,1
499000,4,2.25,2
590000,5,3,2
385000,3,3.5,2
1250000,4,3.25,2
202200,2,1.75,1
450000,3,2.25,1
435000,3,2,1.5
550000,2,1,1
361000,3,2.25,1
760000,4,2.25,2
902000,4,2.5,2
505000,3,1.75,1.5
200000,3,1,1
260000,5,2.25,1
417000,2,1,1.5
287500,3,2.25,1
450000,3,1.5,1
825000,2,1.75,1.5
1475000,4,3,2
319950,2,1,1.5
682000,4,2.5,2
560000,3,1.75,1
350000,3,1.75,1
270000,3,2,1
284000,3,1.75,1
308000,4,2.5,2
450000,4,2,1
540000,4,2.5,2
380000,4,1.5,1
522500,4,2.75,1.5
118000,1,1,1
280400,4,1.75,1
710000,4,2.75,1.5
720000,3,3.25,2
787000,3,1.75,1
537000,4,2.5,2
650000,2,1.5,1
154200,4,1,1
238000,4,2.5,1
285650,3,1,1
485500,2,1.5,2
315000,2,1,1
4668000,5,6.75,1
627000,3,2,2
525000,3,2.5,2
526000,3,3.25,2
480000,3,1.5,1
970000,3,3.5,2
640000,4,2.5,1
279000,3,2.5,1
303000,2,2,1
315000,4,2,1.5
336500,4,1.75,1
163250,2,1,1
444950,3,1,1
285000,2,1,2
370000,2,1,1
330000,3,2.25,2
395000,2,2,1
440000,6,3,1
625000,4,2.75,2
435000,3,2.5,2
299950,3,2.5,2
560000,2,1.75,1
380000,4,3,2
333000,4,2,2
499000,2,1,1
386000,3,1.5,1
320600,3,2,1
285000,2,2,1
450000,7,4,2
175000,2,1,1
544800,5,2.75,2
220000,3,1.75,1
374000,2,2.25,2
200000,3,2,1
259950,3,2,1
255000,4,2.75,1
447000,3,1.75,1
287000,3,2.5,1.5
344950,3,2,1
212000,2,1,1
425000,5,2.75,1
170000,1,1,1
565000,3,1,1.5
234000,2,1,1
1511250,3,2.5,1
345000,3,2.5,1
415000,3,2.75,2
760000,5,1.75,1.5
484000,5,2.5,2
360000,2,1.75,2
875000,3,2.75,1.5
930000,3,2.5,1
250000,3,2,1
394000,2,2,2
865000,4,3.5,2
477500,2,2,2
1250000,4,2.75,1
270000,3,1.75,1
567000,3,2.25,1
635000,3,2.5,1
1865000,6,2.75,2.5
183000,3,1.75,1
309933,3,1.75,1
945800,4,2.75,1
503000,2,1.75,1
220000,3,1,1
335000,3,1.75,1
650000,3,2.25,1
511000,4,3.5,2
275000,2,1,1
576250,2,1.75,2
1452000,2,3.25,2
186000,3,2,1
655100,1,1,1
328000,4,2.5,2
441000,3,2.5,1
370000,3,1.75,1.5
630000,2,1,1
470500,4,2.25,1
285950,2,1,1
698000,3,1.5,1
268000,3,2.5,2
1625000,4,3.75,3
355000,4,2.5,2
299000,3,1,1
1003000,4,2.75,2
275000,4,2,1.5
475000,3,1.75,1
260000,4,2.5,2
416000,2,1.75,1.5
495000,5,1,1.5
357500,3,1,1
459500,2,1.5,3
258000,3,2.5,2
600000,3,2.25,1
665000,3,1,1.5
165000,3,1.5,1
297000,5,2.5,2
350000,2,1,1
2450000,4,4.5,2
180000,2,1,1
339950,3,1.75,1
365000,3,1,1
955000,4,4.25,2
732000,3,2.5,2
500000,3,1.75,1
610000,6,2.75,1
525000,3,2,1
170000,4,1,1
300000,3,2.5,2
389500,5,3.5,2
330000,3,1.5,1
269950,3,2.25,2
107000,2,1,1
249000,3,1,2
442500,4,2,1.5
579000,3,2.5,2
621500,3,1.75,2
203000,3,1.5,1
222900,2,1,1
453000,2,1.5,1.5
190000,1,0.75,1
320000,4,1.75,1
733500,3,1.5,1.5
555000,4,2.25,2
364950,3,2.25,2
490000,3,1.75,1
688000,5,1.75,1
165000,2,1,1
506000,5,3.75,2
2193000,3,2.25,2
754000,5,1.75,1
949950,5,2.5,2
443600,3,2.5,3
380600,3,2.5,2
722800,3,3.25,2
342888,2,1,1
555000,4,1.75,1
613000,3,2.5,2
480000,3,2,1
619500,6,1.5,1.5
437000,4,2.5,1
621000,4,2.5,1
810000,4,1.75,1.5
415000,3,2.25,1
250000,4,1,1
585000,3,1.5,1
220000,3,1,1.5
580000,5,2.5,1
1320000,3,2.75,1
675000,4,2.5,1
695000,4,2.75,2
915000,5,2.75,1
375000,3,1,1
500000,3,1.5,2
335000,2,2,1
170000,2,1,1.5
320900,5,2.5,1
508000,3,1.75,1
228950,3,1.75,1
433000,4,2,1.5
267500,2,1,1
910000,4,1.5,2
370000,3,1.75,1
320000,2,1,1.5
660000,3,1.75,1
787888,4,2.25,2
329000,4,2.5,2
602000,2,1,1
375000,3,2,1
212000,1,1,1
224000,3,1.5,1
315500,3,2,1
350000,2,1,1
389000,6,4.5,2
285000,3,1.75,1
425000,3,1.75,1
190000,3,1.75,1
374000,3,1.75,1
292000,2,1,1
475000,5,1.75,1.5
546500,3,2.5,1
82000,3,1,1
219900,3,1,1
440000,3,1,1.5
400000,3,2.5,2
453000,3,1.75,1
330000,6,3.25,1
359950,3,2.75,2
616000,4,2.5,2
245000,2,1,1
296000,2,2,3
193000,2,1,1
456000,3,2,1.5
480000,4,1.75,1
382000,3,3.25,3
650000,2,1,1
431750,2,2,1
419900,3,2.5,2
315000,3,2,1
597500,4,3,1
615000,3,2.5,1
605000,4,3.25,2
220000,3,2.5,2
340000,4,2.5,1
620000,4,2.5,2
602000,5,1.75,1.5
575000,3,1.75,1
285000,3,2.5,1
306500,3,1.5,1
325000,3,2.5,2
623000,3,2.75,1
256500,3,2,1
473000,5,3.5,2
549000,3,2.5,2
305000,3,1,1
317000,4,2.5,2
450000,3,1.75,1
225000,2,2.5,1
500000,5,2,2.5
207000,2,1,1
474900,3,1,1.5
515000,3,2.5,2
542000,4,1,1.5
725000,4,2.75,1
314950,3,2.5,2
375000,3,2,1
500000,3,1.75,1
689000,3,1.75,1
525000,3,2.25,2
360000,3,1.5,1
425000,3,1,1
239950,2,1,1
577500,2,2.5,2
615000,3,1.75,1
516000,4,2.75,1
1218000,4,2.75,2
1655000,4,3.5,2
315000,2,1,1
250000,4,2,1
250000,4,1.5,1
925000,4,2.5,1
358000,3,1,1
262000,3,2.5,2
500000,3,1.75,1
1300000,5,1,1.5
500000,3,1.75,2
675000,3,2.25,2
235000,3,1,1
545000,3,1,1
350000,3,1,1
320000,2,2.25,2
452000,5,2.5,1
875000,3,2,1.5
325000,3,1.5,2
756000,4,2.25,1
319000,4,2.5,1
455000,3,1.75,1.5
330000,2,1,1
510000,4,3.25,1
532000,3,1,1
775000,3,2.5,2
410000,3,1.75,1
205000,2,1.75,1
585000,4,2.5,2
255000,2,1.75,1
415000,2,1,1
459000,4,2,1
354000,3,1,1
587000,3,2.5,2
782000,4,3.5,2
570000,3,1.5,1
414500,3,1,1
185000,4,1,1
262500,3,1.5,1
370000,4,2.75,1
362500,3,1,1
536000,3,2.5,2
425000,5,2,1.5
435000,3,2.25,1
435000,5,2,1
400000,2,1,1
446000,2,1.5,2
1250000,3,2.5,1
300000,3,2.25,2
404500,2,1,1
910000,4,2.5,2
771000,3,2.25,1.5
335000,4,2.5,2
390000,3,1.75,1
288000,3,2.25,1
403000,3,1.75,1
510000,3,2.25,3
751000,6,3,2
408000,3,1,1
1014250,3,1,1.5
575000,3,2,1
330000,3,1.75,1
565000,3,2.25,3
456000,3,2.5,2
652500,4,2.5,2
582000,3,1.75,2
700000,4,2.5,2
235000,2,1,1.5
460000,3,1.75,1
475000,3,2.25,1
579000,2,2,1
507000,4,2,1.5
210000,3,2.5,2
359500,4,2.75,2
248000,3,1.75,1
239300,3,1,1
315000,3,2.25,3
970000,4,3,2
510000,3,1.5,1
418000,4,1.5,1
699000,4,2.5,2
871000,4,2.5,1
515000,3,1.75,1
400000,3,1,1
445000,3,1.75,1
1110000,4,2.75,1
212000,3,1.5,1
710000,4,2.5,2
225800,4,1,1
520000,3,1.75,1
1295000,5,3.75,1
248000,4,2,1
556000,4,2.5,1
319950,5,1.75,1
320000,4,2.75,1
245000,3,2.5,2
700000,3,2.5,2
628000,5,2.75,2
640000,3,2,1
420000,4,1.75,1
349950,3,2.5,3
307999,4,2.75,2
749950,4,2.75,2
290000,2,1,1
235000,3,1.75,1
225000,3,1,1
302100,3,1,1
520000,2,1,1
285000,2,1,1
525000,3,2,1
374900,5,2.75,1
377500,3,2,1
587450,3,2.25,1.5
245000,3,2.25,1
200000,3,2,1
